5.800000000000000294e-02
1.449999999999999900e-01
2.119999999999999940e-01
3.639999999999999902e-01
4.969999999999999973e-01
6.229999999999999982e-01
7.590000000000000080e-01
8.659999999999999920e-01
1.000000000000000000e+00
